timestamp,demand_units,cost_usd,service_availability_pct,hour,day,weekday,month,quarter,is_weekend,is_month_start,is_month_end,is_business_hour,lag_1,lag_24,lag_168,rolling_mean_6,rolling_mean_24,rolling_std_24,rolling_max_24,rolling_min_24,demand_growth_rate,usage_spike,extreme_spike,urgency_encoded,sla_encoded,low_availability_flag,cost_per_unit,is_auto_allocated,priority_score,azure_region_India-South,azure_region_India-West,azure_region_US-East,azure_region_US-West,service_type_Storage
2023-05-19 15:00:00,532,4939.62,99.08,15,19,4,5,2,0,0,0,1,681.0,491.0,209.0,695.6666666666666,641.25,224.01829311950036,997.0,219.0,-0.21879588839941266,0,0,3,2,0,9.285,1,6,False,False,False,False,True
2023-05-19 16:00:00,282,2528.91,97.51,16,19,4,5,2,0,0,0,1,532.0,542.0,578.0,584.5,630.4166666666666,235.04207147300085,997.0,219.0,-0.4699248120300752,0,0,2,1,1,8.967765957446808,1,2,False,False,False,False,True
2023-05-19 17:00:00,560,1058.59,98.46,17,19,4,5,2,0,0,0,1,282.0,380.0,717.0,588.0,637.9166666666666,229.5108061615574,997.0,219.0,0.9858156028368794,0,0,3,2,1,1.8903392857142856,0,6,False,True,False,False,True
2023-05-19 18:00:00,858,2358.39,97.57,18,19,4,5,2,0,0,0,1,560.0,400.0,998.0,586.0,657.0,227.90367912019826,997.0,219.0,0.5321428571428573,1,0,2,3,1,2.7487062937062934,0,6,False,False,False,False,False
2023-05-19 19:00:00,217,4284.04,97.04,19,19,4,5,2,0,0,0,1,858.0,997.0,832.0,521.6666666666666,624.5,232.87167580301542,949.0,217.0,-0.7470862470862472,0,0,2,3,1,19.742119815668204,0,6,False,False,False,False,True
2023-05-19 20:00:00,130,4196.92,95.17,20,19,4,5,2,0,0,0,1,217.0,525.0,874.0,429.8333333333333,608.0416666666666,253.27429351125127,949.0,130.0,-0.40092165898617516,0,0,2,2,1,32.284,0,4,False,False,True,False,False
2023-05-19 21:00:00,248,1746.25,95.87,21,19,4,5,2,0,0,0,0,130.0,349.0,693.0,382.5,603.8333333333334,258.54974572505967,949.0,130.0,0.9076923076923078,0,0,1,2,1,7.04133064516129,0,2,True,False,False,False,True
2023-05-19 22:00:00,627,331.8,97.4,22,19,4,5,2,0,0,0,0,248.0,842.0,883.0,440.0,594.875,253.61650482912054,949.0,130.0,1.528225806451613,0,0,3,2,1,0.5291866028708134,0,6,False,True,False,False,False
2023-05-19 23:00:00,372,2598.23,96.98,23,19,4,5,2,0,0,0,0,627.0,614.0,148.0,408.6666666666667,584.7916666666666,257.6024876950275,949.0,130.0,-0.40669856459330145,0,0,1,2,1,6.984489247311828,0,2,False,False,True,False,True
2023-05-20 00:00:00,963,2423.09,99.21,0,20,5,5,2,1,0,0,0,372.0,785.0,476.0,426.1666666666667,592.2083333333334,266.041510191413,963.0,130.0,1.588709677419355,1,0,2,1,0,2.516188992731049,1,2,True,False,False,False,False
2023-05-20 01:00:00,484,520.24,95.54,1,20,5,5,2,1,0,0,0,963.0,851.0,131.0,470.6666666666667,576.9166666666666,261.01972550259364,963.0,130.0,-0.4974039460020768,0,0,1,1,1,1.0748760330578513,0,1,False,False,True,False,False
2023-05-20 02:00:00,979,3994.96,95.25,2,20,5,5,2,1,0,0,0,484.0,505.0,585.0,612.1666666666666,596.6666666666666,272.9992302372758,979.0,130.0,1.022727272727273,1,0,1,3,1,4.080653728294178,0,3,False,False,True,False,False
2023-05-20 03:00:00,201,1489.59,95.44,3,20,5,5,2,1,0,0,0,979.0,715.0,700.0,604.3333333333334,575.25,283.2803573662764,979.0,130.0,-0.7946884576098059,0,0,1,3,1,7.410895522388059,0,3,False,False,False,False,True
2023-05-20 04:00:00,171,3264.19,98.39,4,20,5,5,2,1,0,0,0,201.0,900.0,630.0,528.3333333333334,544.875,286.0154013031616,979.0,130.0,-0.14925373134328357,0,0,3,2,1,19.088830409356724,1,6,True,False,False,False,False
2023-05-20 05:00:00,804,597.29,97.97,5,20,5,5,2,1,0,0,0,171.0,343.0,102.0,600.3333333333334,564.0833333333334,287.34525766305813,979.0,130.0,3.7017543859649127,0,0,2,1,1,0.7428980099502487,1,2,False,True,False,False,True
2023-05-20 06:00:00,933,4317.45,98.16,6,20,5,5,2,1,0,0,0,804.0,899.0,477.0,595.3333333333334,565.5,289.1464199569364,979.0,130.0,0.16044776119402981,1,0,2,2,1,4.6274919614147905,0,4,False,True,False,False,False
2023-05-20 07:00:00,722,3722.45,95.78,7,20,5,5,2,1,0,0,0,933.0,466.0,671.0,635.0,576.1666666666666,290.0368292455988,979.0,130.0,-0.2261521972132905,0,0,3,2,1,5.155747922437673,0,6,True,False,False,False,False
2023-05-20 08:00:00,904,2003.27,97.58,8,20,5,5,2,1,0,0,1,722.0,884.0,341.0,622.5,577.0,290.9869263460953,979.0,130.0,0.25207756232686984,1,0,3,3,1,2.2160066371681415,1,9,False,False,False,False,False
2023-05-20 09:00:00,507,3184.5,98.84,9,20,5,5,2,1,0,0,1,904.0,219.0,640.0,673.5,589.0,281.3606690476774,979.0,130.0,-0.4391592920353983,0,0,2,1,1,6.281065088757397,0,2,False,False,False,True,True
2023-05-20 10:00:00,446,1018.52,98.42,10,20,5,5,2,1,0,0,1,507.0,949.0,686.0,719.3333333333334,568.0416666666666,271.9554757623046,979.0,130.0,-0.12031558185404334,0,0,2,3,1,2.283677130044843,0,6,False,False,True,False,True
2023-05-20 11:00:00,951,4928.57,97.19,11,20,5,5,2,1,0,0,1,446.0,539.0,681.0,743.8333333333334,585.2083333333334,282.8285667827879,979.0,130.0,1.132286995515695,1,0,1,2,1,5.182513144058885,0,2,False,False,False,False,True
2023-05-20 12:00:00,466,4000.93,95.52,12,20,5,5,2,1,0,0,1,951.0,870.0,694.0,666.0,568.375,277.10613450916003,979.0,130.0,-0.5099894847528916,0,0,3,3,1,8.58568669527897,0,9,True,False,False,False,True
2023-05-20 13:00:00,929,3965.81,99.35,13,20,5,5,2,1,0,0,1,466.0,603.0,456.0,700.5,581.9583333333334,286.7010985809722,979.0,130.0,0.9935622317596566,1,0,2,3,0,4.268902045209903,1,6,False,False,True,False,True
2023-05-20 14:00:00,888,851.56,97.63,14,20,5,5,2,1,0,0,1,929.0,681.0,784.0,697.8333333333334,590.5833333333334,292.85772130428177,979.0,130.0,-0.04413347685683533,1,0,2,3,1,0.9589639639639639,0,6,False,True,False,False,True
2023-05-20 15:00:00,717,186.89,99.45,15,20,5,5,2,1,0,0,1,888.0,532.0,296.0,732.8333333333334,598.2916666666666,293.6822416455772,979.0,130.0,-0.19256756756756754,0,0,1,1,0,0.2606555090655509,0,1,False,False,False,True,True
2023-05-20 16:00:00,648,2968.32,97.19,16,20,5,5,2,1,0,0,1,717.0,282.0,957.0,766.5,613.5416666666666,285.9448075608557,979.0,130.0,-0.09623430962343094,0,0,2,3,1,4.580740740740741,0,6,False,True,False,False,False
2023-05-20 17:00:00,390,806.19,96.19,17,20,5,5,2,1,0,0,1,648.0,560.0,518.0,673.0,606.4583333333334,289.41334652176596,979.0,130.0,-0.39814814814814814,0,0,3,2,1,2.0671538461538463,0,6,True,False,False,False,False
2023-05-20 18:00:00,521,3924.12,96.54,18,20,5,5,2,1,0,0,1,390.0,858.0,758.0,682.1666666666666,592.4166666666666,284.81724371751216,979.0,130.0,0.3358974358974358,0,0,3,1,1,7.531900191938579,1,3,False,False,True,False,True
2023-05-20 19:00:00,280,2138.77,97.09,19,20,5,5,2,1,0,0,1,521.0,217.0,372.0,574.0,595.0416666666666,281.4775424151244,979.0,130.0,-0.4625719769673704,0,0,3,2,1,7.638464285714286,0,6,True,False,False,False,True
2023-05-20 20:00:00,754,1759.11,98.07,20,20,5,5,2,1,0,0,1,280.0,130.0,601.0,551.6666666666666,621.0416666666666,264.99064448894603,979.0,171.0,1.692857142857143,0,0,1,1,1,2.3330371352785146,1,1,False,False,True,False,True
2023-05-20 21:00:00,213,460.88,98.84,21,20,5,5,2,1,0,0,0,754.0,248.0,134.0,467.6666666666667,619.5833333333334,267.21981127197927,979.0,171.0,-0.7175066312997347,0,0,1,1,1,2.163755868544601,0,1,False,False,False,False,True
2023-05-20 22:00:00,337,4980.72,96.21,22,20,5,5,2,1,0,0,0,213.0,627.0,724.0,415.8333333333333,607.5,273.3561142857272,979.0,171.0,0.5821596244131455,0,0,3,1,1,14.779584569732938,1,3,False,False,False,True,True
2023-05-20 23:00:00,193,4784.45,95.94,23,20,5,5,2,1,0,0,0,337.0,372.0,560.0,383.0,600.0416666666666,282.35476900472275,979.0,171.0,-0.42729970326409494,0,0,2,3,1,24.789896373056994,0,6,False,False,False,False,False
2023-05-21 00:00:00,359,744.82,96.01,0,21,6,5,2,1,0,0,0,193.0,963.0,817.0,356.0,574.875,275.4299899208983,979.0,171.0,0.8601036269430051,0,0,2,1,1,2.0747075208913652,0,2,False,False,False,False,True
2023-05-21 01:00:00,206,1730.78,99.67,1,21,6,5,2,1,0,0,0,359.0,484.0,769.0,343.6666666666667,563.2916666666666,285.0941079053,979.0,171.0,-0.42618384401114207,0,0,2,3,0,8.401844660194175,1,6,True,False,False,False,True
2023-05-21 02:00:00,343,2014.86,95.82,2,21,6,5,2,1,0,0,0,206.0,979.0,352.0,275.1666666666667,536.7916666666666,274.12072541391154,951.0,171.0,0.6650485436893203,0,0,3,2,1,5.874227405247813,0,6,False,False,False,True,True
2023-05-21 03:00:00,522,1554.33,96.73,3,21,6,5,2,1,0,0,0,343.0,201.0,733.0,326.6666666666667,550.1666666666666,264.69336922209595,951.0,171.0,0.5218658892128281,0,0,3,1,1,2.9776436781609195,0,3,False,False,True,False,False
2023-05-21 04:00:00,434,4678.9,97.43,4,21,6,5,2,1,0,0,0,522.0,171.0,611.0,342.8333333333333,561.125,253.52168460551331,951.0,193.0,-0.16858237547892718,0,0,3,1,1,10.780875576036866,0,3,False,False,True,False,False
2023-05-21 05:00:00,122,3634.57,97.78,5,21,6,5,2,1,0,0,0,434.0,804.0,147.0,331.0,532.7083333333334,263.1536960668099,951.0,122.0,-0.7188940092165899,0,0,1,1,1,29.79155737704918,0,1,False,True,False,False,False
2023-05-21 06:00:00,972,4783.99,99.29,6,21,6,5,2,1,0,0,0,122.0,933.0,284.0,433.1666666666667,534.3333333333334,265.83971415721203,972.0,122.0,6.967213114754099,1,0,1,1,0,4.921800411522634,1,1,False,False,True,False,False
2023-05-21 07:00:00,370,4385.08,95.56,7,21,6,5,2,1,0,0,0,972.0,722.0,590.0,460.5,519.6666666666666,264.7436276962994,972.0,122.0,-0.6193415637860082,0,0,3,2,1,11.851567567567567,0,6,True,False,False,False,True
2023-05-21 08:00:00,239,3797.25,95.54,8,21,6,5,2,1,0,0,1,370.0,904.0,372.0,443.1666666666667,491.9583333333333,257.46987652702234,972.0,122.0,-0.3540540540540541,0,0,3,3,1,15.888075313807532,0,9,False,False,False,False,False
2023-05-21 09:00:00,565,3515.14,96.58,9,21,6,5,2,1,0,0,1,239.0,507.0,712.0,450.3333333333333,494.375,257.8890581322662,972.0,122.0,1.3640167364016738,0,0,2,2,1,6.221486725663716,0,4,False,False,False,False,False
2023-05-21 10:00:00,553,4344.2,97.07,10,21,6,5,2,1,0,0,1,565.0,446.0,626.0,470.1666666666667,498.8333333333333,257.9412920509764,972.0,122.0,-0.0212389380530974,0,0,1,3,1,7.855696202531645,1,3,False,False,False,False,False
2023-05-21 11:00:00,483,3452.33,96.87,11,21,6,5,2,1,0,0,1,553.0,951.0,227.0,530.3333333333334,479.3333333333333,239.28746886041202,972.0,122.0,-0.12658227848101267,0,0,2,3,1,7.14768115942029,0,6,False,False,False,True,False
2023-05-21 12:00:00,693,1024.73,96.96,12,21,6,5,2,1,0,0,1,483.0,466.0,309.0,483.8333333333333,488.7916666666667,243.1919941414443,972.0,122.0,0.4347826086956521,0,0,3,1,1,1.4786868686868686,1,3,False,False,True,False,False
2023-05-21 13:00:00,476,3275.82,99.26,13,21,6,5,2,1,0,0,1,693.0,929.0,723.0,501.5,469.9166666666667,224.3932721355735,972.0,122.0,-0.31313131313131315,0,0,3,2,0,6.881974789915967,0,6,True,False,False,False,True
2023-05-21 14:00:00,537,2623.51,99.18,14,21,6,5,2,1,0,0,1,476.0,888.0,881.0,551.1666666666666,455.2916666666667,206.70047204814713,972.0,122.0,0.12815126050420167,0,0,1,3,0,4.885493482309125,1,3,False,False,False,True,False
2023-05-21 15:00:00,955,4911.28,99.03,15,21,6,5,2,1,0,0,1,537.0,717.0,241.0,616.1666666666666,465.2083333333333,224.7253355749519,972.0,122.0,0.7783985102420856,1,0,1,3,0,5.142701570680628,1,3,False,True,False,False,False
2023-05-21 16:00:00,521,2598.83,98.78,16,21,6,5,2,1,0,0,1,955.0,648.0,272.0,610.8333333333334,459.9166666666667,221.70895858949842,972.0,122.0,-0.4544502617801047,0,0,2,1,1,4.988157389635316,0,2,True,False,False,False,False
2023-05-21 17:00:00,255,288.43,95.2,17,21,6,5,2,1,0,0,1,521.0,390.0,964.0,572.8333333333334,454.2916666666667,225.2443077824723,972.0,122.0,-0.510556621880998,0,0,2,2,1,1.1310980392156862,0,4,True,False,False,False,True
2023-05-21 18:00:00,434,1394.53,95.75,18,21,6,5,2,1,0,0,1,255.0,521.0,777.0,529.6666666666666,450.6666666666667,224.82373127614184,972.0,122.0,0.7019607843137254,0,0,1,1,1,3.2132027649769586,0,1,True,False,False,False,True
2023-05-21 19:00:00,630,4595.17,98.66,19,21,6,5,2,1,0,0,1,434.0,280.0,546.0,555.3333333333334,465.25,224.62340464217627,972.0,122.0,0.4516129032258065,0,0,3,3,1,7.293920634920635,0,9,False,False,False,False,True
2023-05-21 20:00:00,680,4815.55,97.97,20,21,6,5,2,1,0,0,1,630.0,754.0,218.0,579.1666666666666,462.1666666666667,220.96560162488785,972.0,122.0,0.0793650793650793,0,0,1,1,1,7.0816911764705885,0,1,True,False,False,False,True
2023-05-21 21:00:00,231,3669.64,98.37,21,21,6,5,2,1,0,0,0,680.0,213.0,814.0,458.5,462.9166666666667,220.11201035256718,972.0,122.0,-0.6602941176470588,0,0,2,2,1,15.885887445887445,0,4,False,False,True,False,True
2023-05-21 22:00:00,867,378.63,98.58,22,21,6,5,2,1,0,0,0,231.0,337.0,110.0,516.1666666666666,485.0,233.13161052522773,972.0,122.0,2.7532467532467533,1,0,1,1,1,0.4367128027681661,1,1,True,False,False,False,True
2023-05-21 23:00:00,820,215.35,99.56,23,21,6,5,2,1,0,0,0,867.0,193.0,860.0,610.3333333333334,511.125,234.11615706738326,972.0,122.0,-0.05420991926182239,1,0,2,2,0,0.2626219512195122,0,4,False,False,False,False,True
2023-05-22 00:00:00,600,2450.02,98.18,0,22,0,5,2,0,0,0,0,820.0,359.0,403.0,638.0,521.1666666666666,232.47022561416588,972.0,122.0,-0.2682926829268293,0,0,2,3,1,4.083366666666667,0,6,True,False,False,False,True
2023-05-22 01:00:00,621,4998.39,96.38,1,22,0,5,2,0,0,0,0,600.0,206.0,859.0,636.5,538.4583333333334,223.26003150287895,972.0,122.0,0.03499999999999992,0,0,2,3,1,8.048937198067634,0,6,False,True,False,False,False
2023-05-22 02:00:00,239,4359.55,95.42,2,22,0,5,2,0,0,0,0,621.0,343.0,253.0,563.0,534.125,228.17390631213496,972.0,122.0,-0.6151368760064413,0,0,3,2,1,18.2407949790795,0,6,False,True,False,False,False
2023-05-22 03:00:00,234,4672.23,97.16,3,22,0,5,2,0,0,0,0,239.0,522.0,422.0,563.5,522.125,236.26888008295109,972.0,122.0,-0.02092050209205021,0,0,2,1,1,19.96679487179487,0,2,False,False,False,False,True
2023-05-22 04:00:00,866,3155.35,98.55,4,22,0,5,2,0,0,0,0,234.0,434.0,636.0,563.3333333333334,540.125,245.53726583360688,972.0,122.0,2.700854700854701,1,0,3,2,1,3.6435912240184756,0,6,False,False,True,False,False
2023-05-22 05:00:00,911,4309.71,96.41,5,22,0,5,2,0,0,0,0,866.0,122.0,544.0,578.5,573.0,239.87478617703508,972.0,231.0,0.051963048498845366,1,0,3,2,1,4.730746432491768,0,6,False,False,True,False,True
2023-05-22 06:00:00,506,1666.52,95.6,6,22,0,5,2,0,0,0,0,911.0,972.0,441.0,562.8333333333334,553.5833333333334,224.543772563617,955.0,231.0,-0.4445664105378705,0,0,1,3,1,3.2935177865612646,0,3,False,False,False,True,False
2023-05-22 07:00:00,869,234.08,99.99,7,22,0,5,2,0,0,0,0,506.0,370.0,320.0,604.1666666666666,574.375,229.84565946285147,955.0,231.0,0.7173913043478262,1,0,3,1,0,0.26936708860759495,1,3,False,False,False,False,False
2023-05-22 08:00:00,193,4599.43,97.09,8,22,0,5,2,0,0,0,1,869.0,239.0,209.0,596.5,572.4583333333334,232.93495624439825,955.0,193.0,-0.7779056386651324,0,0,3,2,1,23.831243523316065,0,6,True,False,False,False,True
2023-05-22 09:00:00,983,1170.31,96.08,9,22,0,5,2,0,0,0,1,193.0,565.0,509.0,721.3333333333334,589.875,247.52326416793224,983.0,193.0,4.0932642487046635,1,0,1,2,1,1.1905493387589012,0,2,False,False,False,False,False
2023-05-22 10:00:00,340,3669.58,95.82,10,22,0,5,2,0,0,0,1,983.0,553.0,517.0,633.6666666666666,581.0,252.66802416368935,983.0,193.0,-0.65412004069176,0,0,1,1,1,10.792882352941175,1,1,False,False,False,True,True
2023-05-22 11:00:00,848,3328.94,99.31,11,22,0,5,2,0,0,0,1,340.0,483.0,701.0,623.1666666666666,596.2083333333334,257.45239816098194,983.0,193.0,1.4941176470588236,1,0,2,3,0,3.9256367924528304,0,6,False,False,False,False,True
2023-05-22 12:00:00,264,875.0,99.1,12,22,0,5,2,0,0,0,1,848.0,693.0,604.0,582.8333333333334,578.3333333333334,265.21569018223767,983.0,193.0,-0.6886792452830188,0,0,3,3,0,3.3143939393939394,1,9,False,False,False,False,False
2023-05-22 13:00:00,424,1059.32,98.07,13,22,0,5,2,0,0,0,1,264.0,476.0,876.0,508.6666666666667,576.1666666666666,266.2982418702543,983.0,193.0,0.606060606060606,0,0,2,1,1,2.4983962264150943,1,2,False,False,False,True,True
2023-05-22 14:00:00,759,1712.46,97.74,14,22,0,5,2,0,0,0,1,424.0,537.0,139.0,603.0,585.4166666666666,268.7232157195704,983.0,193.0,0.7900943396226414,0,0,3,3,1,2.256205533596838,0,9,False,False,True,False,False
2023-05-22 15:00:00,317,3808.96,99.76,15,22,0,5,2,0,0,0,1,759.0,955.0,608.0,492.0,558.8333333333334,262.0467377274962,983.0,193.0,-0.5823451910408433,0,0,3,3,0,12.015646687697162,0,9,True,False,False,False,False
2023-05-22 16:00:00,719,292.3,96.14,16,22,0,5,2,0,0,0,1,317.0,521.0,558.0,555.1666666666666,567.0833333333334,263.9140038900463,983.0,193.0,1.2681388012618298,0,0,2,1,1,0.40653685674547985,0,2,False,False,False,True,True
2023-05-22 17:00:00,330,2094.64,97.08,17,22,0,5,2,0,0,0,1,719.0,255.0,362.0,468.8333333333333,570.2083333333334,260.47965441147005,983.0,193.0,-0.5410292072322671,0,0,3,1,1,6.347393939393939,1,3,False,True,False,False,True
2023-05-22 18:00:00,681,3359.05,95.12,18,22,0,5,2,0,0,0,1,330.0,434.0,769.0,538.3333333333334,580.5,259.7425146429509,983.0,193.0,1.0636363636363635,0,0,3,3,1,4.932525697503672,0,9,False,False,True,False,True
2023-05-22 19:00:00,832,940.21,97.09,19,22,0,5,2,0,0,0,1,681.0,630.0,217.0,606.3333333333334,588.9166666666666,264.64281369532756,983.0,193.0,0.2217327459618208,1,0,1,3,1,1.1300600961538463,0,3,False,True,False,False,True
2023-05-22 20:00:00,685,685.14,96.92,20,22,0,5,2,0,0,0,1,832.0,680.0,549.0,594.0,589.125,264.7195911838069,983.0,193.0,-0.1766826923076923,0,0,3,2,1,1.0002043795620437,0,6,False,False,True,False,True
2023-05-22 21:00:00,278,2012.04,99.75,21,22,0,5,2,0,0,0,0,685.0,231.0,867.0,587.5,591.0833333333334,262.1161237292371,983.0,193.0,-0.5941605839416058,0,0,2,3,0,7.237553956834533,1,6,True,False,False,False,False
2023-05-22 22:00:00,179,1504.14,96.79,22,22,0,5,2,0,0,0,0,278.0,867.0,513.0,497.5,562.4166666666666,268.1800039017704,983.0,179.0,-0.35611510791366907,0,0,3,2,1,8.403016759776538,0,6,True,False,False,False,True
2023-05-22 23:00:00,453,3280.57,99.17,23,22,0,5,2,0,0,0,0,179.0,820.0,807.0,518.0,547.125,263.2722697958867,983.0,179.0,1.53072625698324,0,0,1,1,0,7.241876379690949,0,1,False,False,False,False,False
2023-05-23 00:00:00,770,4850.89,98.83,0,23,1,5,2,0,0,0,0,453.0,600.0,925.0,532.8333333333334,554.2083333333334,267.01701283799775,983.0,179.0,0.6997792494481236,0,0,1,2,1,6.299857142857143,0,2,False,True,False,False,True
2023-05-23 01:00:00,967,121.9,95.74,1,23,1,5,2,0,0,0,0,770.0,621.0,922.0,555.3333333333334,568.625,279.81388418484295,983.0,179.0,0.25584415584415576,1,0,1,3,1,0.12605997931747673,0,3,False,False,True,False,False
2023-05-23 02:00:00,780,4521.66,99.81,2,23,1,5,2,0,0,0,0,967.0,239.0,625.0,571.1666666666666,591.1666666666666,273.83232995308714,983.0,179.0,-0.19338159255429166,0,0,2,2,0,5.797,0,4,True,False,False,False,False
2023-05-23 03:00:00,925,2222.79,98.15,3,23,1,5,2,0,0,0,0,780.0,234.0,560.0,679.0,619.9583333333334,270.95779860190174,983.0,179.0,0.1858974358974359,1,0,1,3,1,2.403016216216216,0,3,False,False,False,True,False
2023-05-23 04:00:00,260,3353.64,97.98,4,23,1,5,2,0,0,0,0,925.0,866.0,217.0,692.5,594.7083333333334,275.234995115505,983.0,179.0,-0.7189189189189189,0,0,3,3,1,12.898615384615384,1,9,True,False,False,False,False
2023-05-23 05:00:00,526,4270.03,95.06,5,23,1,5,2,0,0,0,0,260.0,911.0,316.0,704.6666666666666,578.6666666666666,267.0982015577087,983.0,179.0,1.023076923076923,0,0,3,3,1,8.117927756653993,0,9,False,False,False,True,False
2023-05-23 06:00:00,502,2909.95,98.5,6,23,1,5,2,0,0,0,0,526.0,506.0,816.0,660.0,578.5,267.14675986121915,983.0,179.0,-0.04562737642585546,0,0,3,1,1,5.796713147410358,1,3,False,False,True,False,True
2023-05-23 07:00:00,131,576.83,95.28,7,23,1,5,2,0,0,0,0,502.0,869.0,176.0,520.6666666666666,547.75,274.6240513232904,983.0,131.0,-0.7390438247011952,0,0,3,2,1,4.403282442748092,0,6,True,False,False,False,False
2023-05-23 08:00:00,220,788.92,95.93,8,23,1,5,2,0,0,0,1,131.0,193.0,520.0,427.3333333333333,548.875,273.1590255892516,983.0,131.0,0.6793893129770991,0,0,2,2,1,3.586,0,4,True,False,False,False,True
2023-05-23 09:00:00,826,3967.47,95.49,9,23,1,5,2,0,0,0,1,220.0,983.0,991.0,410.8333333333333,542.3333333333334,264.0381505152921,967.0,131.0,2.7545454545454544,1,0,2,2,1,4.803232445520581,1,4,False,False,True,False,False
2023-05-23 10:00:00,614,1222.58,96.89,10,23,1,5,2,0,0,0,1,826.0,340.0,271.0,469.8333333333333,553.75,260.8131515088913,967.0,131.0,-0.2566585956416465,0,0,3,2,1,1.991172638436482,0,6,True,False,False,False,True
2023-05-23 11:00:00,484,2888.28,98.98,11,23,1,5,2,0,0,0,1,614.0,848.0,489.0,462.8333333333333,538.5833333333334,253.43739758124374,967.0,131.0,-0.21172638436482083,0,0,3,3,1,5.9675206611570255,0,9,False,False,False,True,False
2023-05-23 12:00:00,839,2197.59,98.54,12,23,1,5,2,0,0,0,1,484.0,264.0,125.0,519.0,562.5416666666666,253.52985917393153,967.0,131.0,0.7334710743801653,1,0,1,2,1,2.6192967818831945,1,2,True,False,False,False,False
2023-05-23 13:00:00,524,1587.83,95.53,13,23,1,5,2,0,0,0,1,839.0,424.0,227.0,584.5,566.7083333333334,251.97092295440106,967.0,131.0,-0.3754469606674613,0,0,2,2,1,3.030209923664122,1,4,False,True,False,False,True
2023-05-23 14:00:00,575,3956.14,98.99,14,23,1,5,2,0,0,0,1,524.0,759.0,473.0,643.6666666666666,559.0416666666666,248.64300918081864,967.0,131.0,0.09732824427480913,0,0,3,1,1,6.880243478260869,1,3,False,False,False,False,True
2023-05-23 15:00:00,659,3682.96,97.3,15,23,1,5,2,0,0,0,1,575.0,317.0,753.0,615.8333333333334,573.2916666666666,243.9236300952423,967.0,131.0,0.1460869565217391,0,0,1,1,1,5.588710166919575,1,1,False,False,False,True,False
2023-05-23 16:00:00,266,3265.93,95.16,16,23,1,5,2,0,0,0,1,659.0,719.0,123.0,557.8333333333334,554.4166666666666,249.6186511751328,967.0,131.0,-0.5963581183611533,0,0,2,2,1,12.277932330827067,0,4,False,True,False,False,False
2023-05-23 17:00:00,488,1926.09,96.12,17,23,1,5,2,0,0,0,1,266.0,330.0,569.0,558.5,561.0,245.49205247031296,967.0,131.0,0.8345864661654134,0,0,3,1,1,3.9469057377049177,0,3,False,False,True,False,True
2023-05-23 18:00:00,432,1209.7,98.93,18,23,1,5,2,0,0,0,1,488.0,681.0,843.0,490.6666666666667,550.625,245.46173216312476,967.0,131.0,-0.11475409836065575,0,0,1,1,1,2.8002314814814815,0,1,False,False,False,True,False
2023-05-23 19:00:00,622,2627.89,98.67,19,23,1,5,2,0,0,0,1,432.0,832.0,522.0,507.0,541.875,238.64368791696234,967.0,131.0,0.4398148148148149,0,0,2,1,1,4.224903536977492,1,2,False,False,False,False,False
2023-05-23 20:00:00,849,4103.81,95.94,20,23,1,5,2,0,0,0,1,622.0,685.0,276.0,552.6666666666666,548.7083333333334,245.17863570424925,967.0,131.0,0.364951768488746,1,0,2,3,1,4.8336984687868085,0,6,False,False,False,False,True
2023-05-23 21:00:00,889,2920.76,95.19,21,23,1,5,2,0,0,0,0,849.0,278.0,952.0,591.0,574.1666666666666,247.55757638009877,967.0,131.0,0.04711425206124842,1,0,2,1,1,3.2854443194600678,1,2,False,False,True,False,False
2023-05-23 22:00:00,852,4853.68,96.48,22,23,1,5,2,0,0,0,0,889.0,179.0,846.0,688.6666666666666,602.2083333333334,238.8115464338882,967.0,131.0,-0.04161979752530931,1,0,3,1,1,5.69680751173709,1,3,False,False,True,False,False
2023-05-23 23:00:00,570,175.64,98.97,23,23,1,5,2,0,0,0,0,852.0,453.0,930.0,702.3333333333334,607.0833333333334,236.8191231751556,967.0,131.0,-0.33098591549295775,0,0,2,2,1,0.30814035087719294,1,4,False,False,False,True,True
2023-05-24 00:00:00,803,4991.9,99.69,0,24,2,5,2,0,0,0,0,570.0,770.0,637.0,764.1666666666666,608.4583333333334,237.89950000252108,967.0,131.0,0.40877192982456134,0,0,3,2,0,6.216562889165629,1,6,True,False,False,False,False
2023-05-24 01:00:00,623,3487.9,97.86,1,24,2,5,2,0,0,0,0,803.0,967.0,365.0,764.3333333333334,594.125,225.3924717117854,925.0,131.0,-0.22415940224159403,0,0,3,3,1,5.598555377207063,0,9,False,False,True,False,True
2023-05-24 02:00:00,152,4180.1,95.46,2,24,2,5,2,0,0,0,0,623.0,780.0,973.0,648.1666666666666,567.9583333333334,238.92266880031846,925.0,131.0,-0.7560192616372392,0,0,2,1,1,27.500657894736843,1,2,True,False,False,False,True
2023-05-24 03:00:00,666,1741.27,97.51,3,24,2,5,2,0,0,0,0,152.0,925.0,728.0,611.0,557.1666666666666,227.67934482067307,889.0,131.0,3.3815789473684212,0,0,3,2,1,2.6145195195195194,0,6,False,True,False,False,False
2023-05-24 04:00:00,920,2590.87,99.99,4,24,2,5,2,0,0,0,0,666.0,260.0,669.0,622.3333333333334,584.6666666666666,230.07194841891413,920.0,131.0,0.38138138138138133,1,0,3,3,0,2.816163043478261,0,9,False,False,False,False,False
